股票代码,股票名称,最新数据日期,最新收盘价,是否命中,命中策略,选股理由
001382,新亚电缆,2026-07-02,16.1001204,否,,
001386,马可波罗,2026-07-02,14.77574757,否,,
001387,雪祺电气,2026-07-02,17.753634,否,,
001388,信通电子,2026-07-02,27.87241814,否,,
001389,广合科技,2026-07-02,199.8580752,否,,
001390,古麒绒材,2026-07-02,20.23,否,,
001391,国货航,2026-07-02,4.28817792,否,,
001393,维通利,2026-07-02,52.97,否,,
001395,亚联机械,2026-07-02,32.13473431,否,,
001396,誉帆科技,2026-07-02,36.2098457,否,,
001399,惠科股份,2026-07-02,46.82,否,,
001400,江顺科技,2026-07-02,161.48572631,否,,
001696,宗申动力,2026-07-02,433.60198038,否,,
001872,招商港口,2026-07-02,83.1678804,否,,
001896,豫能控股,2026-07-02,17.73687278,否,,
001914,招商积余,2026-07-02,57.04199361,否,,
001965,招商公路,2026-07-02,12.30656196,否,,
001979,招商蛇口,2026-07-02,9.12778178,否,,
002001,新和成,2026-07-02,1075.68640004,否,,
002003,伟星股份,2026-07-02,173.68685334,否,,
002004,华邦健康,2026-07-02,81.02999915,否,,
002005,ST德豪,2026-07-02,17.93341215,否,,
002006,精工科技,2026-07-02,92.0763324,否,,
002007,华兰生物,2026-07-02,441.04577972,否,,
002008,大族激光,2026-07-02,1253.92493097,否,,
002009,天奇股份,2026-07-02,84.9429713,否,,
002010,传化智联,2026-07-02,30.7561881,否,,
002011,盾安环境,2026-07-02,51.17243227,否,,
002012,凯恩股份,2026-07-02,25.57215234,否,,
002014,永新股份,2026-07-02,115.60670898,否,,
002015,协鑫能科,2026-07-02,75.05533321,否,,
002016,世荣兆业,2026-07-02,21.71135395,否,,
002017,东信和平,2026-07-02,91.33005952,否,,
002019,亿帆医药,2026-07-02,102.71590835,否,,
002020,京新药业,2026-07-02,141.27069418,否,,
002021,中捷资源,2026-07-02,20.0016675,否,,
002022,科华生物,2026-07-02,45.63428364,否,,
002023,海特高新,2026-07-02,97.17316647,否,,
002024,ST易购,2026-07-02,85.23359669,否,,
002025,航天电器,2026-07-02,445.0085607,是,TurtleTradeStrategy; RpsBreakoutStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
002026,山东威达,2026-07-02,34.415034,否,,
002027,分众传媒,2026-07-02,62.44412795,否,,
002028,思源电气,2026-07-02,2438.884688,否,,
002029,七匹狼,2026-07-02,68.85011273,否,,
002030,达安基因,2026-07-02,117.12844419,否,,
002031,巨轮智能,2026-07-02,63.8477514,否,,
002032,苏泊尔,2026-07-02,346.00782984,否,,
002033,丽江股份,2026-07-02,40.19249958,否,,
002034,旺能环境,2026-07-02,44.06750788,否,,
002035,华帝股份,2026-07-02,67.06233534,否,,
002036,联创电子,2026-07-02,38.3582274,否,,
002037,保利联合,2026-07-02,19.88072595,否,,
002038,双鹭药业,2026-07-02,115.5113098,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
002039,黔源电力,2026-07-02,57.8379978,否,,
002040,南京港,2026-07-02,18.76548465,否,,
002041,登海种业,2026-07-02,85.64331405,否,,
002042,华孚时尚,2026-07-02,21.05623152,否,,
002043,兔宝宝,2026-07-02,79.87548264,否,,
002044,美年健康,2026-07-02,37.9955839,否,,
002045,国光电器,2026-07-02,34.3526286,否,,
002046,国机精工,2026-07-02,293.2556932,是,RpsBreakoutStrategy,相对强度RPS领先，并出现价格突破。
002047,宝鹰股份,2026-07-02,11.72635776,否,,
002048,宁波华翔,2026-07-02,204.1771039,否,,
002049,紫光国微,2026-07-02,390.424137,否,,
002050,三花智控,2026-07-02,533.15013452,否,,
002051,中工国际,2026-07-02,63.46658787,否,,
002052,同洲电子,2026-07-02,57.82025248,否,,
002053,云南能投,2026-07-02,22.5556408,否,,
002054,德美化工,2026-07-02,24.97051026,否,,
002055,ST得润,2026-07-02,39.67238184,否,,
002056,横店东磁,2026-07-02,312.05045886,否,,
002057,中钢天源,2026-07-02,78.96717192,否,,
002058,威尔泰,2026-07-02,48.05097872,否,,
002059,云南旅游,2026-07-02,9.1552547,否,,
002060,广东建工,2026-07-02,14.10486633,否,,
002061,浙江交科,2026-07-02,12.5627178,否,,
002062,宏润建设,2026-07-02,85.3987472,否,,
002063,远光软件,2026-07-02,93.45981302,否,,
002064,华峰化学,2026-07-02,129.35035014,否,,
002065,东华软件,2026-07-02,227.53252815,否,,
002066,瑞泰科技,2026-07-02,68.21735856,否,,
002067,景兴纸业,2026-07-02,10.6265333,否,,
002068,黑猫股份,2026-07-02,87.33114081,是,RpsBreakoutStrategy,相对强度RPS领先，并出现价格突破。
002069,獐子岛,2026-07-02,20.3234249,否,,
002072,凯瑞德,2026-07-02,9.69541032,否,,
002073,软控股份,2026-07-02,51.3490068,否,,
002074,国轩高科,2026-07-02,121.77642708,否,,
002075,沙钢股份,2026-07-02,10.54060733,否,,
002076,星光股份,2026-07-02,15.65798911,否,,
002077,大港股份,2026-07-02,26.98519752,否,,
002078,太阳纸业,2026-07-02,117.53788372,否,,
002079,苏州固锝,2026-07-02,72.60459381,否,,
002080,中材科技,2026-07-02,455.14311628,否,,
002081,金螳螂,2026-07-02,148.34781978,否,,
002082,ST万邦,2026-07-02,33.4435824,否,,
002083,孚日股份,2026-07-02,33.25270428,否,,
002084,海鸥住工,2026-07-02,12.28418244,否,,
002085,万丰奥威,2026-07-02,90.406848,否,,
002086,东方海洋,2026-07-02,7.26368896,否,,
002088,鲁阳节能,2026-07-02,57.14178848,否,,
002090,金智科技,2026-07-02,51.56401088,否,,
002091,江苏国泰,2026-07-02,64.64839249,否,,
002092,中泰化学,2026-07-02,14.44016917,否,,
002093,国脉科技,2026-07-02,79.99744104,否,,
002094,青岛金王,2026-07-02,23.71111053,否,,
002095,生意宝,2026-07-02,58.50309731,否,,
002096,易普力,2026-07-02,46.33920368,否,,
002097,山河智能,2026-07-02,36.35129128,否,,
002098,浔兴股份,2026-07-02,15.8742606,否,,
002099,海翔药业,2026-07-02,39.15251802,否,,
002100,天康生物,2026-07-02,85.8299112,否,,
002101,广东鸿图,2026-07-02,40.10642569,否,,
002102,ST能特,2026-07-02,21.73966864,否,,
002103,广博股份,2026-07-02,14.50323368,否,,
002104,恒宝股份,2026-07-02,72.53437708,否,,
002105,信隆健康,2026-07-02,8.72545565,否,,
002106,莱宝高科,2026-07-02,63.19616875,否,,
002107,沃华医药,2026-07-02,55.1054097,否,,
002108,沧州明珠,2026-07-02,77.760468,否,,
002109,ST兴化,2026-07-02,10.43806078,否,,
002110,三钢闽光,2026-07-02,7.41323258,否,,
002111,威海广泰,2026-07-02,48.6683117,否,,
002112,三变科技,2026-07-02,54.85625607,否,,
002114,罗平锌电,2026-07-02,13.1920275,否,,
002115,三维通信,2026-07-02,64.9007216,否,,
002116,中国海诚,2026-07-02,41.29838678,否,,
002117,东港股份,2026-07-02,54.73392154,否,,
002119,康强电子,2026-07-02,146.83914128,是,RpsBreakoutStrategy,相对强度RPS领先，并出现价格突破。
002120,韵达股份,2026-07-02,47.8180395,否,,
002121,科陆电子,2026-07-02,81.3038924,否,,
002122,ST汇洲,2026-07-02,20.58760881,否,,
002123,梦网科技,2026-07-02,59.86844196,否,,
002124,天邦食品,2026-07-02,37.7540163,否,,
002125,湘潭电化,2026-07-02,59.22024606,否,,
002126,银轮股份,2026-07-02,287.55926952,否,,
002127,南极电商,2026-07-02,30.4843402,否,,
002128,电投能源,2026-07-02,84.6585816,否,,
002129,TCL中环,2026-07-02,60.60728001,否,,
002130,沃尔核材,2026-07-02,371.70499449,否,,
002131,利欧股份,2026-07-02,209.1762606,否,,
002132,恒星科技,2026-07-02,35.35287951,否,,
002133,广宇集团,2026-07-02,8.23379007,否,,
002134,天津普林,2026-07-02,37.39615614,否,,
002135,东南网架,2026-07-02,22.1212728,否,,
002136,安纳达,2026-07-02,28.90578987,否,,
002137,实益达,2026-07-02,32.82953852,否,,
002138,顺络电子,2026-07-02,485.170024,否,,
002139,拓邦股份,2026-07-02,166.26633868,否,,
002140,东华科技,2026-07-02,86.24085701,否,,
002141,贤丰控股,2026-07-02,37.63469407,否,,
002142,宁波银行,2026-07-02,74.9815696,否,,
002144,宏达高科,2026-07-02,12.043584,否,,
002145,钛能化学,2026-07-02,22.14152661,否,,
002146,荣盛发展,2026-07-02,13.2381392,否,,
002148,北纬科技,2026-07-02,63.2482948,否,,
002149,西部材料,2026-07-02,162.99157176,否,,
002150,正泰电源,2026-07-02,156.42011933,否,,
002151,北斗星通,2026-07-02,183.60216198,否,,
002152,广电运通,2026-07-02,171.56506536,否,,
002153,石基信息,2026-07-02,332.16342534,否,,
002154,报喜鸟,2026-07-02,58.52059055,否,,
002155,湖南黄金,2026-07-02,89.71001728,否,,
002156,通富微电,2026-07-02,190.01614182,否,,
002157,正邦科技,2026-07-02,47.4897996,否,,
002158,汉钟精机,2026-07-02,164.70885468,否,,
002159,三特索道,2026-07-02,20.76098985,否,,
002160,常铝股份,2026-07-02,7.93419408,否,,
002161,远望谷,2026-07-02,59.40844248,否,,
002162,悦心健康,2026-07-02,7.78847198,否,,
002163,海南发展,2026-07-02,40.81133875,否,,
002164,宁波东力,2026-07-02,37.94775681,否,,
002165,红宝丽,2026-07-02,52.493987,否,,
002166,莱茵生物,2026-07-02,49.81874568,否,,
002167,东方锆业,2026-07-02,204.7328894,是,TurtleTradeStrategy; RpsBreakoutStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
002168,ST惠程,2026-07-02,54.50953144,否,,
002169,智光电气,2026-07-02,113.8104028,否,,
002170,芭田股份,2026-07-02,101.40715026,否,,
002171,楚江新材,2026-07-02,77.69100693,否,,
002172,澳洋健康,2026-07-02,8.97699968,否,,
002173,创新医疗,2026-07-02,55.36011903,否,,
002174,游族网络,2026-07-02,37.68235095,否,,
002175,*ST东智,2026-07-02,16.10153769,否,,
002176,江特电机,2026-07-02,131.38435518,否,,
002177,御银股份,2026-07-02,49.8703576,否,,
002178,延华智能,2026-07-02,28.7688236,否,,
002179,中航光电,2026-07-02,671.63840073,否,,
002180,奔图科技,2026-07-02,79.28005284,否,,
002181,粤传媒,2026-07-02,22.86977836,否,,
002182,宝武镁业,2026-07-02,71.97121615,否,,
002183,怡亚通,2026-07-02,77.98542894,否,,
002184,海得控制,2026-07-02,34.88424854,否,,
002185,华天科技,2026-07-02,214.69388062,否,,
002186,全聚德,2026-07-02,20.39064456,否,,
002187,广百股份,2026-07-02,12.16907328,否,,
002188,中天服务,2026-07-02,9.9294596,否,,
002189,中光学,2026-07-02,23.42819376,否,,
002190,成飞集成,2026-07-02,63.0099936,否,,
002191,劲嘉股份,2026-07-02,29.76271101,否,,
002192,融捷股份,2026-07-02,283.2768848,否,,
002193,ST如意,2026-07-02,9.06379952,否,,
002194,武汉凡谷,2026-07-02,37.1480872,否,,
002195,岩山科技,2026-07-02,194.75774274,否,,
002196,方正电机,2026-07-02,36.47793952,否,,
002197,证通电子,2026-07-02,23.88604384,否,,
002198,ST嘉应,2026-07-02,17.09387618,否,,
002199,*ST东晶,2026-07-02,32.323723,否,,
002200,交投生态,2026-07-02,12.96553458,否,,
002201,九鼎新材,2026-07-02,76.15776147,否,,
002202,金风科技,2026-07-02,197.47861621,否,,
002203,海亮股份,2026-07-02,83.4757395,否,,
002204,大连重工,2026-07-02,26.77788484,否,,
002205,国统股份,2026-07-02,21.36966008,否,,
002206,海利得,2026-07-02,70.11691603,否,,
002207,*ST准油,2026-07-02,13.7551737,否,,
002208,合肥城建,2026-07-02,107.25378396,否,,
002209,达意隆,2026-07-02,16.65307917,否,,
002210,飞马国际,2026-07-02,22.7744044,否,,
002211,ST宏达,2026-07-02,6.399372,否,,
002212,天融信,2026-07-02,18.81154132,否,,
002213,大为股份,2026-07-02,73.3809494,否,,
002214,*ST大立,2026-07-02,74.5936169,否,,
002215,诺普信,2026-07-02,79.76165865,否,,
002216,三全食品,2026-07-02,132.24735504,否,,
002217,ST合力泰,2026-07-02,9.61508856,否,,
002218,拓日新能,2026-07-02,22.0085635,否,,
002219,新里程,2026-07-02,40.12080571,否,,
002221,东华能源,2026-07-02,23.47921104,否,,
002222,福晶科技,2026-07-02,256.6109351,否,,
002223,鱼跃医疗,2026-07-02,263.9313138,否,,
002224,三力士,2026-07-02,24.46056873,否,,
002225,濮耐股份,2026-07-02,9.5030146,否,,
002226,江南化工,2026-07-02,63.52456044,否,,
002227,*ST特迅,2026-07-02,14.29057872,否,,
002228,合兴包装,2026-07-02,36.99027068,否,,
002229,鸿博股份,2026-07-02,53.4172111,否,,
002230,科大讯飞,2026-07-02,559.98534748,否,,
002232,启明信息,2026-07-02,46.9003268,否,,
002233,塔牌集团,2026-07-02,27.0760974,否,,
002234,民和股份,2026-07-02,15.23731926,否,,
002235,安妮股份,2026-07-02,39.43166418,否,,
002236,大华股份,2026-07-02,816.47710339,否,,
002237,恒邦股份,2026-07-02,118.04307258,否,,
002238,天威视讯,2026-07-02,18.5409772,否,,
002239,奥特佳,2026-07-02,22.98289783,否,,
002240,盛新锂能,2026-07-02,72.99294,否,,
002241,歌尔股份,2026-07-02,523.5202008,否,,
002242,九阳股份,2026-07-02,46.817859,否,,
002243,力合科创,2026-07-02,12.21908895,否,,
002244,滨江集团,2026-07-02,53.49383424,否,,
002245,蔚蓝锂芯,2026-07-02,402.41063025,否,,
002246,北化股份,2026-07-02,30.94608023,否,,
002247,聚力文化,2026-07-02,14.2068804,否,,
002248,华东数控,2026-07-02,18.76106275,否,,
002249,大洋电机,2026-07-02,107.6361646,否,,
002250,联化科技,2026-07-02,95.30184642,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
002251,步步高,2026-07-02,17.71131621,否,,
002252,上海莱士,2026-07-02,113.25552207,否,,
002253,川大智胜,2026-07-02,39.27219022,否,,
002254,泰和新材,2026-07-02,108.80732235,否,,
002255,海陆重工,2026-07-02,39.4496474,否,,
002256,兆新股份,2026-07-02,54.96561813,否,,
002258,利尔化学,2026-07-02,78.70264377,否,,
002259,升达林业,2026-07-02,10.13299224,否,,
002261,拓维信息,2026-07-02,303.03214305,否,,
002262,恩华药业,2026-07-02,181.484488,否,,
002263,大东南,2026-07-02,14.52364821,否,,
002264,新华都,2026-07-02,28.74898224,否,,
002265,建设工业,2026-07-02,17.6064462,否,,
002266,浙富控股,2026-07-02,59.76679187,否,,
002267,陕天然气,2026-07-02,22.15154592,否,,
002268,电科网安,2026-07-02,115.73276484,否,,
002269,美邦服饰,2026-07-02,6.10267224,否,,
002270,华明装备,2026-07-02,48.54565089,否,,
002271,东方雨虹,2026-07-02,512.53762633,否,,
002272,川润股份,2026-07-02,83.69153724,否,,
002273,水晶光电,2026-07-02,602.04976422,否,,
002274,华昌化工,2026-07-02,19.09133205,否,,
002275,桂林三金,2026-07-02,28.11428334,否,,
002276,万马股份,2026-07-02,39.308897,否,,
002277,友阿股份,2026-07-02,41.20018748,否,,
002278,神开股份,2026-07-02,17.52360853,否,,
002279,久其软件,2026-07-02,58.16713446,否,,
002281,光迅科技,2026-07-02,736.07749278,否,,
002282,博深股份,2026-07-02,13.47161816,否,,
002283,天润工业,2026-07-02,44.49065593,否,,
002284,亚太股份,2026-07-02,65.96679575,否,,
002285,世联行,2026-07-02,30.58134976,否,,
002286,保龄宝,2026-07-02,31.06576836,否,,
002287,奇正藏药,2026-07-02,34.04694381,否,,
002289,宇顺电子,2026-07-02,68.18748552,否,,
002290,禾盛新材,2026-07-02,234.34451458,否,,
002291,遥望科技,2026-07-02,8.4550725,否,,
002292,奥飞娱乐,2026-07-02,55.62391189,否,,
002293,罗莱生活,2026-07-02,108.93587705,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
002294,信立泰,2026-07-02,442.07244304,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
002295,精艺股份,2026-07-02,13.7965758,否,,
002296,辉煌科技,2026-07-02,48.38536152,否,,
002297,博云新材,2026-07-02,85.07762778,否,,
002298,中电鑫龙,2026-07-02,23.61430131,否,,
002299,圣农发展,2026-07-02,44.5219392,否,,
002300,太阳电缆,2026-07-02,54.10103034,否,,
002301,齐心集团,2026-07-02,39.39206238,否,,
002302,西部建设,2026-07-02,19.48306379,否,,
002303,美盈森,2026-07-02,55.85222643,否,,
002304,洋河股份,2026-07-02,201.25710746,否,,
002305,*ST南置,2026-07-02,6.41067625,否,,
002306,ST云网,2026-07-02,8.38995909,否,,
002307,北新路桥,2026-07-02,12.58167781,否,,
002309,中利集团,2026-07-02,10.44905771,否,,
002310,东方新能,2026-07-02,105.1580486,否,,
002311,海大集团,2026-07-02,343.31264949,否,,
002312,川发龙蟒,2026-07-02,183.00250804,否,,
002313,日海智能,2026-07-02,20.5478541,否,,
002314,南山控股,2026-07-02,4.88255436,否,,
002315,焦点科技,2026-07-02,125.70444,否,,
002316,亚联发展,2026-07-02,13.91267958,否,,
002317,众生药业,2026-07-02,305.46607077,否,,
002318,久立特材,2026-07-02,158.34170509,否,,
002319,乐通股份,2026-07-02,21.82469352,否,,
002320,海峡股份,2026-07-02,93.00255856,否,,
002321,华英农业,2026-07-02,3.8466144,否,,
002322,理工能科,2026-07-02,59.45867634,否,,
002323,*ST雅博,2026-07-02,10.863034,否,,
002324,普利特,2026-07-02,99.68305984,否,,
002326,永太科技,2026-07-02,161.924896,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
002327,富安娜,2026-07-02,94.31389154,否,,
002328,新朋股份,2026-07-02,24.6137625,否,,
002329,皇氏集团,2026-07-02,17.3268958,否,,
002330,得利斯,2026-07-02,7.4167056,否,,
002331,皖通科技,2026-07-02,38.67533082,否,,
002332,仙琚制药,2026-07-02,24.59617152,否,,
002333,罗普斯金,2026-07-02,18.09597664,否,,
002334,英威腾,2026-07-02,86.15465408,否,,
002335,科华数据,2026-07-02,327.90280123,否,,
002337,赛象科技,2026-07-02,24.167328,否,,
002338,奥普光电,2026-07-02,184.79621144,否,,
002339,积成电子,2026-07-02,38.5868865,否,,
002340,格林美,2026-07-02,162.99519503,否,,
002342,巨力索具,2026-07-02,28.6832469,是,MaVolumeStrategy,5日均线上穿20日均线，且成交量大于20日均量1.5倍。
002343,慈文传媒,2026-07-02,14.50245072,否,,
002344,海宁皮城,2026-07-02,16.4521476,否,,
002345,潮宏基,2026-07-02,85.3489508,是,MaVolumeStrategy,5日均线上穿20日均线，且成交量大于20日均量1.5倍。
002346,柘中股份,2026-07-02,48.8089823,否,,
002347,泰尔股份,2026-07-02,23.17673148,否,,
002348,高乐股份,2026-07-02,73.8188955,否,,
002349,精华制药,2026-07-02,53.35770552,否,,
002350,北京科锐,2026-07-02,66.92120352,否,,
002351,漫步者,2026-07-02,71.4237085,否,,
002352,顺丰控股,2026-07-02,123.64213162,否,,
002353,杰瑞股份,2026-07-02,1286.7402649,否,,
002354,天娱数科,2026-07-02,29.71406834,是,TurtleTradeStrategy; RpsBreakoutStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。; 相对强度RPS领先，并出现价格突破。
002355,兴民智通,2026-07-02,9.22224602,否,,
002356,赫美集团,2026-07-02,15.65706484,否,,
002357,富临运业,2026-07-02,41.08328045,否,,
002358,森源电气,2026-07-02,47.29858385,否,,
002360,ST同德,2026-07-02,37.37560335,否,,
002361,神剑股份,2026-07-02,146.8120951,否,,
002362,汉王科技,2026-07-02,30.52,否,,
002363,隆基机械,2026-07-02,17.95136148,否,,
002364,中恒电气,2026-07-02,342.5780772,否,,
002365,永安药业,2026-07-02,37.5241878,否,,
002366,融发核电,2026-07-02,13.36090458,否,,
002367,康力电梯,2026-07-02,70.0798515,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
